Date,Province_State,Initial_Claims
2022-07-23,CO,2272.0
2022-07-30,CO,2261.0
2022-08-06,CO,2403.0
2022-08-13,CO,2110.0
2022-08-20,CO,2114.0
2022-08-27,CO,2056.0
2022-09-03,CO,2047.0
2022-09-10,CO,1900.0
2022-09-17,CO,2031.0
2022-09-24,CO,1929.0
2022-10-01,CO,2169.0
2022-10-08,CO,2516.0
2022-10-15,CO,2374.0
2022-10-22,CO,2685.0
2022-10-29,CO,2473.0
2022-11-05,CO,2748.0
2022-11-12,CO,2719.0
2022-11-19,CO,3404.0
2022-11-26,CO,2202.0
2022-12-03,CO,3391.0
2022-12-10,CO,3027.0
2022-12-17,CO,3096.0
2022-12-24,CO,2643.0
2022-12-31,CO,2555.0
2023-01-07,CO,3990.0
2023-01-14,CO,3709.0
2023-01-21,CO,3203.0
2023-01-28,CO,3419.0
2023-02-04,CO,3114.0
2023-02-11,CO,2701.0
2023-02-18,CO,2525.0
2023-02-25,CO,2502.0
2023-03-04,CO,2677.0
2023-03-11,CO,2507.0
2023-03-18,CO,2395.0
2020-02-29,CT,2843.0
2020-03-07,CT,2527.0
2020-03-14,CT,3440.0
2020-03-21,CT,25100.0
2020-03-28,CT,33227.0
2020-04-04,CT,33464.0
2020-04-11,CT,34050.0
2020-04-18,CT,102808.0
2020-04-25,CT,33041.0
2020-05-02,CT,36138.0
2020-05-09,CT,30046.0
2020-05-16,CT,25960.0
2020-05-23,CT,16603.0
2020-05-30,CT,14208.0
2020-06-06,CT,15366.0
2020-06-13,CT,11852.0
2020-06-20,CT,10411.0
2020-06-27,CT,10133.0
2020-07-04,CT,12267.0
2020-07-11,CT,9955.0
2020-07-18,CT,11667.0
2020-07-25,CT,11181.0
2020-08-01,CT,10537.0
2020-08-08,CT,7431.0
2020-08-15,CT,9432.0
2020-08-22,CT,6269.0
2020-08-29,CT,5404.0
2020-09-05,CT,4741.0
2020-09-12,CT,5175.0
2020-09-19,CT,5141.0
2020-09-26,CT,5015.0
2020-10-03,CT,4617.0
2020-10-10,CT,4734.0
2020-10-17,CT,4395.0
2020-10-24,CT,6016.0
2020-10-31,CT,4878.0
2020-11-07,CT,5126.0
2020-11-14,CT,5584.0
2020-11-21,CT,6641.0
2020-11-28,CT,5949.0
2020-12-05,CT,7796.0
2020-12-12,CT,8383.0
2020-12-19,CT,7588.0
2020-12-26,CT,8748.0
2021-01-02,CT,9310.0
2021-01-09,CT,10286.0
2021-01-16,CT,10563.0
2021-01-23,CT,10525.0
2021-01-30,CT,10044.0
2021-02-06,CT,7243.0
2021-02-13,CT,6167.0
2021-02-20,CT,6752.0
2021-02-27,CT,5780.0
2021-03-06,CT,4927.0
2021-03-13,CT,4638.0
2021-03-20,CT,4572.0
2021-03-27,CT,5311.0
2021-04-03,CT,5635.0
2021-04-10,CT,6029.0
2021-04-17,CT,7223.0
2021-04-24,CT,5902.0
2021-05-01,CT,4918.0
2021-05-08,CT,4947.0
2021-05-15,CT,4675.0
2021-05-22,CT,4747.0
2021-05-29,CT,4346.0
2021-06-05,CT,3692.0
2021-06-12,CT,4044.0
2021-06-19,CT,5037.0
2021-06-26,CT,6553.0
2021-07-03,CT,4990.0
2021-07-10,CT,4408.0
2021-07-17,CT,3717.0
2021-07-24,CT,3294.0
2021-07-31,CT,3394.0
2021-08-07,CT,3541.0
2021-08-14,CT,3695.0
2021-08-21,CT,3329.0
2021-08-28,CT,3069.0
2021-09-04,CT,3054.0
2021-09-11,CT,2592.0
2021-09-18,CT,2459.0
2021-09-25,CT,2303.0
2021-10-02,CT,2327.0
2021-10-09,CT,2452.0
2021-10-16,CT,2253.0
2021-10-23,CT,2354.0
2021-10-30,CT,2429.0
2021-11-06,CT,2642.0
2021-11-13,CT,2567.0
2021-11-20,CT,2706.0
2021-11-27,CT,2957.0
2021-12-04,CT,3426.0
2021-12-11,CT,3504.0
2021-12-18,CT,4181.0
2021-12-25,CT,3302.0
2022-01-01,CT,9322.0
2022-01-08,CT,7885.0
2022-01-15,CT,5373.0
2022-01-22,CT,3805.0
2022-01-29,CT,3296.0
2022-02-05,CT,2988.0
2022-02-12,CT,2241.0
2022-02-19,CT,2590.0
2022-02-26,CT,2582.0
2022-03-05,CT,2564.0
2022-03-12,CT,2188.0
2022-03-19,CT,2349.0
2022-03-26,CT,2211.0
2022-04-02,CT,2097.0
2022-04-09,CT,2352.0
2022-04-16,CT,3743.0
2022-04-23,CT,4788.0
2022-04-30,CT,2469.0
2022-05-07,CT,2031.0
2022-05-14,CT,2291.0
2022-05-21,CT,2545.0
2022-05-28,CT,2380.0
2022-06-04,CT,1968.0
2022-06-11,CT,2232.0
2022-06-18,CT,3095.0
2022-06-25,CT,3500.0
2022-07-02,CT,4008.0
2022-07-09,CT,4699.0
2022-07-16,CT,10699.0
2022-07-23,CT,8993.0
2022-07-30,CT,13783.0
2022-08-06,CT,6442.0
2022-08-13,CT,6608.0
2022-08-20,CT,6998.0
2022-08-27,CT,4363.0
2022-09-03,CT,3078.0
2022-09-10,CT,2599.0
2022-09-17,CT,2450.0
2022-09-24,CT,2204.0
2022-10-01,CT,3047.0
2022-10-08,CT,2150.0
2022-10-15,CT,1943.0
2022-10-22,CT,2125.0
2022-10-29,CT,2120.0
2022-11-05,CT,2123.0
2022-11-12,CT,1956.0
2022-11-19,CT,2827.0
2022-11-26,CT,3644.0
2022-12-03,CT,3505.0
2022-12-10,CT,3976.0
2022-12-17,CT,4293.0
2022-12-24,CT,5927.0
2022-12-31,CT,7908.0
2023-01-07,CT,5706.0
2023-01-14,CT,4455.0
2023-01-21,CT,3053.0
2023-01-28,CT,2811.0
2023-02-04,CT,3005.0
2023-02-11,CT,3458.0
2023-02-18,CT,3156.0
2023-02-25,CT,3018.0
2023-03-04,CT,3778.0
2023-03-11,CT,3286.0
2023-03-18,CT,3321.0
2020-02-29,DE,524.0
2020-03-07,DE,518.0
2020-03-14,DE,472.0
2020-03-21,DE,10776.0
2020-03-28,DE,19137.0
2020-04-04,DE,18851.0
2020-04-11,DE,13258.0
2020-04-18,DE,9446.0
2020-04-25,DE,7947.0
2020-05-02,DE,6297.0
2020-05-09,DE,5197.0
2020-05-16,DE,5554.0
2020-05-23,DE,4651.0
2020-05-30,DE,3052.0
2020-06-06,DE,3037.0
2020-06-13,DE,2516.0
2020-06-20,DE,2797.0
2020-06-27,DE,2771.0
2020-07-04,DE,2791.0
2020-07-11,DE,3167.0
2020-07-18,DE,2720.0
2020-07-25,DE,2563.0
2020-08-01,DE,2133.0
2020-08-08,DE,1760.0
2020-08-15,DE,1927.0
2020-08-22,DE,1678.0
2020-08-29,DE,1577.0
2020-09-05,DE,1629.0
2020-09-12,DE,1598.0
2020-09-19,DE,1775.0
2020-09-26,DE,1815.0
2020-10-03,DE,1776.0
2020-10-10,DE,2010.0
2020-10-17,DE,1715.0
2020-10-24,DE,1657.0
2020-10-31,DE,1578.0
2020-11-07,DE,1522.0
2020-11-14,DE,1508.0
2020-11-21,DE,1869.0
2020-11-28,DE,1533.0
2020-12-05,DE,2037.0
2020-12-12,DE,4392.0
2020-12-19,DE,1512.0
2020-12-26,DE,2386.0
2021-01-02,DE,2678.0
2021-01-09,DE,3682.0
2021-01-16,DE,3000.0
2021-01-23,DE,2572.0
2021-01-30,DE,2584.0
2021-02-06,DE,2342.0
2021-02-13,DE,2066.0
2021-02-20,DE,1733.0
2021-02-27,DE,1806.0
2021-03-06,DE,1727.0
2021-03-13,DE,1914.0
2021-03-20,DE,1482.0
2021-03-27,DE,1539.0
2021-04-03,DE,2397.0
2021-04-10,DE,3802.0
2021-04-17,DE,3842.0
2021-04-24,DE,4172.0
2021-05-01,DE,5466.0
2021-05-08,DE,4237.0
2021-05-15,DE,4242.0
2021-05-22,DE,6429.0
2021-05-29,DE,5732.0
2021-06-05,DE,7452.0
2021-06-12,DE,4936.0
2021-06-19,DE,3519.0
2021-06-26,DE,2183.0
2021-07-03,DE,1238.0
2021-07-10,DE,1475.0
2021-07-17,DE,866.0
2021-07-24,DE,616.0
2021-07-31,DE,534.0
2021-08-07,DE,659.0
2021-08-14,DE,343.0
2021-08-21,DE,563.0
2021-08-28,DE,527.0
2021-09-04,DE,430.0
2021-09-11,DE,1047.0
2021-09-18,DE,716.0
2021-09-25,DE,880.0
2021-10-02,DE,705.0
2021-10-09,DE,694.0
2021-10-16,DE,387.0
2021-10-23,DE,303.0
2021-10-30,DE,342.0
2021-11-06,DE,388.0
2021-11-13,DE,397.0
2021-11-20,DE,357.0
2021-11-27,DE,467.0
2021-12-04,DE,636.0
2021-12-11,DE,405.0
2021-12-18,DE,387.0
2021-12-25,DE,484.0
2022-01-01,DE,725.0
2022-01-08,DE,790.0
2022-01-15,DE,695.0
2022-01-22,DE,467.0
2022-01-29,DE,415.0
2022-02-05,DE,650.0
2022-02-12,DE,604.0
2022-02-19,DE,504.0
2022-02-26,DE,484.0
2022-03-05,DE,468.0
2022-03-12,DE,309.0
2022-03-19,DE,409.0
2022-03-26,DE,420.0
2022-04-02,DE,298.0
2022-04-09,DE,299.0
2022-04-16,DE,212.0
2022-04-23,DE,671.0
2022-04-30,DE,371.0
2022-05-07,DE,290.0
2022-05-14,DE,305.0
2022-05-21,DE,318.0
2022-05-28,DE,292.0
2022-06-04,DE,300.0
2022-06-11,DE,385.0
2022-06-18,DE,865.0
2022-06-25,DE,494.0
2022-07-02,DE,402.0
2022-07-09,DE,371.0
2022-07-16,DE,387.0
2022-07-23,DE,316.0
2022-07-30,DE,303.0
2022-08-06,DE,602.0
2022-08-13,DE,325.0
2022-08-20,DE,267.0
2022-08-27,DE,251.0
2022-09-03,DE,232.0
2022-09-10,DE,194.0
2022-09-17,DE,266.0
2022-09-24,DE,293.0
2022-10-01,DE,240.0
2022-10-08,DE,346.0
2022-10-15,DE,281.0
2022-10-22,DE,304.0
2022-10-29,DE,266.0
2022-11-05,DE,379.0
2022-11-12,DE,304.0
2022-11-19,DE,464.0
2022-11-26,DE,465.0
2022-12-03,DE,612.0
2022-12-10,DE,345.0
2022-12-17,DE,330.0
2022-12-24,DE,529.0
2022-12-31,DE,706.0
2023-01-07,DE,520.0
2023-01-14,DE,551.0
2023-01-21,DE,347.0
2023-01-28,DE,348.0
2023-02-04,DE,379.0
2023-02-11,DE,323.0
2023-02-18,DE,310.0
2023-02-25,DE,248.0
2023-03-04,DE,536.0
2023-03-11,DE,292.0
2023-03-18,DE,256.0
2020-02-29,FL,4853.0
2020-03-07,FL,5325.0
2020-03-14,FL,6463.0
2020-03-21,FL,74313.0
2020-03-28,FL,228484.0
2020-04-04,FL,169885.0
2020-04-11,FL,180419.0
2020-04-18,FL,506670.0
2020-04-25,FL,433103.0
2020-05-02,FL,174860.0
2020-05-09,FL,223082.0
2020-05-16,FL,225404.0
2020-05-23,FL,175411.0
2020-05-30,FL,207707.0
2020-06-06,FL,112161.0
2020-06-13,FL,88148.0
2020-06-20,FL,95683.0
2020-06-27,FL,84370.0
2020-07-04,FL,66941.0
2020-07-11,FL,132831.0
2020-07-18,FL,108976.0
2020-07-25,FL,91462.0
2020-08-01,FL,78286.0
2020-08-08,FL,61584.0
2020-08-15,FL,72774.0
2020-08-22,FL,51647.0
2020-08-29,FL,45590.0
2020-09-05,FL,40256.0
2020-09-12,FL,37265.0
2020-09-19,FL,39028.0
2020-09-26,FL,32373.0
2020-10-03,FL,42306.0
2020-10-10,FL,47904.0
2020-10-17,FL,40070.0
2020-10-24,FL,33542.0
2020-10-31,FL,31625.0
2020-11-07,FL,31403.0
2020-11-14,FL,24358.0
2020-11-21,FL,26931.0
2020-11-28,FL,23063.0
2020-12-05,FL,29142.0
2020-12-12,FL,26018.0
2020-12-19,FL,28609.0
2020-12-26,FL,26533.0
2021-01-02,FL,24697.0
2021-01-09,FL,30583.0
2021-01-16,FL,39226.0
2021-01-23,FL,62818.0
2021-01-30,FL,69140.0
2021-02-06,FL,21710.0
2021-02-13,FL,21564.0
2021-02-20,FL,18630.0
2021-02-27,FL,19020.0
2021-03-06,FL,19281.0
2021-03-13,FL,20340.0
2021-03-20,FL,17349.0
2021-03-27,FL,15716.0
2021-04-03,FL,15025.0
2021-04-10,FL,24402.0
2021-04-17,FL,18838.0
2021-04-24,FL,28017.0
2021-05-01,FL,19765.0
2021-05-08,FL,17555.0
2021-05-15,FL,14561.0
2021-05-22,FL,9882.0
2021-05-29,FL,8257.0
2021-06-05,FL,6552.0
2021-06-12,FL,9896.0
2021-06-19,FL,7667.0
2021-06-26,FL,6917.0
2021-07-03,FL,6739.0
2021-07-10,FL,7457.0
2021-07-17,FL,9970.0
2021-07-24,FL,10110.0
2021-07-31,FL,7718.0
2021-08-07,FL,5905.0
2021-08-14,FL,5432.0
2021-08-21,FL,7977.0
2021-08-28,FL,9700.0
2021-09-04,FL,7218.0
2021-09-11,FL,7761.0
2021-09-18,FL,9316.0
2021-09-25,FL,7713.0
2021-10-02,FL,7054.0
2021-10-09,FL,6215.0
2021-10-16,FL,7481.0
2021-10-23,FL,8788.0
2021-10-30,FL,6502.0
2021-11-06,FL,6217.0
2021-11-13,FL,6116.0
2021-11-20,FL,5831.0
2021-11-27,FL,4136.0
2021-12-04,FL,6212.0
2021-12-11,FL,6033.0
2021-12-18,FL,5160.0
2021-12-25,FL,4244.0
2022-01-01,FL,4299.0
2022-01-08,FL,10103.0
2022-01-15,FL,8593.0
2022-01-22,FL,7346.0
2022-01-29,FL,6680.0
2022-02-05,FL,5925.0
2022-02-12,FL,6044.0
2022-02-19,FL,5510.0
2022-02-26,FL,3328.0
2022-03-05,FL,3830.0
2022-03-12,FL,3910.0
2022-03-19,FL,4866.0
2022-03-26,FL,4701.0
2022-04-02,FL,5167.0
2022-04-09,FL,6619.0
2022-04-16,FL,5668.0
2022-04-23,FL,5240.0
2022-04-30,FL,5221.0
2022-05-07,FL,4475.0
2022-05-14,FL,5104.0
2022-05-21,FL,5218.0
2022-05-28,FL,3698.0
2022-06-04,FL,5796.0
2022-06-11,FL,7035.0
2022-06-18,FL,6500.0
2022-06-25,FL,6318.0
2022-07-02,FL,6155.0
2022-07-09,FL,7267.0
2022-07-16,FL,7858.0
2022-07-23,FL,6901.0
2022-07-30,FL,6140.0
2022-08-06,FL,5998.0
2022-08-13,FL,6074.0
2022-08-20,FL,5809.0
2022-08-27,FL,5366.0
2022-09-03,FL,5472.0
2022-09-10,FL,5215.0
2022-09-17,FL,5833.0
2022-09-24,FL,5472.0
2022-10-01,FL,4269.0
2022-10-08,FL,14934.0
2022-10-15,FL,11341.0
2022-10-22,FL,9337.0
2022-10-29,FL,7803.0
2022-11-05,FL,7412.0
2022-11-12,FL,6110.0
2022-11-19,FL,6534.0
2022-11-26,FL,4109.0
2022-12-03,FL,6393.0
2022-12-10,FL,6035.0
2022-12-17,FL,5669.0
2022-12-24,FL,4579.0
2022-12-31,FL,4238.0
2023-01-07,FL,7447.0
2023-01-14,FL,7121.0
2023-01-21,FL,5557.0
2023-01-28,FL,5866.0
2023-02-04,FL,6434.0
2023-02-11,FL,5887.0
2023-02-18,FL,5353.0
2023-02-25,FL,5293.0
2023-03-04,FL,4865.0
2023-03-11,FL,5461.0
2023-03-18,FL,5078.0
2020-02-29,GA,5538.0
2020-03-07,GA,4569.0
2020-03-14,GA,5445.0
2020-03-21,GA,12140.0
2020-03-28,GA,133820.0
2020-04-04,GA,390132.0
2020-04-11,GA,319581.0
2020-04-18,GA,247003.0
2020-04-25,GA,266565.0
2020-05-02,GA,228352.0
2020-05-09,GA,242772.0
2020-05-16,GA,177731.0
2020-05-23,GA,165499.0
2020-05-30,GA,149163.0
2020-06-06,GA,135254.0
2020-06-13,GA,131997.0
2020-06-20,GA,125725.0
2020-06-27,GA,117485.0
2020-07-04,GA,105160.0
2020-07-11,GA,138452.0
2020-07-18,GA,122313.0
2020-07-25,GA,84984.0
2020-08-01,GA,73931.0
2020-08-08,GA,62335.0
2020-08-15,GA,58099.0
2020-08-22,GA,56768.0
2020-08-29,GA,51283.0
2020-09-05,GA,50320.0
2020-09-12,GA,42085.0
2020-09-19,GA,49421.0
2020-09-26,GA,43526.0
2020-10-03,GA,44874.0
2020-10-10,GA,54166.0
2020-10-17,GA,44892.0
2020-10-24,GA,43695.0
2020-10-31,GA,37253.0
2020-11-07,GA,23827.0
2020-11-14,GA,19626.0
2020-11-21,GA,29088.0
2020-11-28,GA,19183.0
2020-12-05,GA,33003.0
2020-12-12,GA,23702.0
2020-12-19,GA,26673.0
2020-12-26,GA,18960.0
2021-01-02,GA,31458.0
2021-01-09,GA,37039.0
2021-01-16,GA,35912.0
2021-01-23,GA,28016.0
2021-01-30,GA,27215.0
2021-02-06,GA,32386.0
2021-02-13,GA,26532.0
2021-02-20,GA,25447.0
2021-02-27,GA,28387.0
2021-03-06,GA,24974.0
2021-03-13,GA,24700.0
2021-03-20,GA,24789.0
2021-03-27,GA,39282.0
2021-04-03,GA,33623.0
2021-04-10,GA,38382.0
2021-04-17,GA,32381.0
2021-04-24,GA,28764.0
2021-05-01,GA,25429.0
2021-05-08,GA,32833.0
2021-05-15,GA,25441.0
2021-05-22,GA,24553.0
2021-05-29,GA,24622.0
2021-06-05,GA,22240.0
2021-06-12,GA,22524.0
2021-06-19,GA,20698.0
2021-06-26,GA,20749.0
2021-07-03,GA,19761.0
2021-07-10,GA,14475.0
2021-07-17,GA,12605.0
2021-07-24,GA,11985.0
2021-07-31,GA,13406.0
2021-08-07,GA,10783.0
2021-08-14,GA,11157.0
2021-08-21,GA,9750.0
2021-08-28,GA,9849.0
2021-09-04,GA,8035.0
2021-09-11,GA,6851.0
2021-09-18,GA,6564.0
2021-09-25,GA,6106.0
2021-10-02,GA,6319.0
2021-10-09,GA,7490.0
2021-10-16,GA,8578.0
2021-10-23,GA,4471.0
2021-10-30,GA,4302.0
2021-11-06,GA,4341.0
2021-11-13,GA,4203.0
2021-11-20,GA,4249.0
2021-11-27,GA,2535.0
2021-12-04,GA,4118.0
2021-12-11,GA,4132.0
2021-12-18,GA,2433.0
2021-12-25,GA,2705.0
2022-01-01,GA,5727.0
2022-01-08,GA,7586.0
2022-01-15,GA,7320.0
2022-01-22,GA,5068.0
2022-01-29,GA,6619.0
2022-02-05,GA,5968.0
2022-02-12,GA,5909.0
2022-02-19,GA,5309.0
2022-02-26,GA,5196.0
2022-03-05,GA,4627.0
2022-03-12,GA,3987.0
2022-03-19,GA,4105.0
2022-03-26,GA,4026.0
2022-04-02,GA,4034.0
2022-04-09,GA,4153.0
2022-04-16,GA,3629.0
2022-04-23,GA,4561.0
2022-04-30,GA,4439.0
2022-05-07,GA,4296.0
2022-05-14,GA,3971.0
2022-05-21,GA,4577.0
2022-05-28,GA,2815.0
2022-06-04,GA,4875.0
2022-06-11,GA,6251.0
2022-06-18,GA,5630.0
2022-06-25,GA,4024.0
2022-07-02,GA,6959.0
2022-07-09,GA,5100.0
2022-07-16,GA,8266.0
2022-07-23,GA,7182.0
2022-07-30,GA,7297.0
2022-08-06,GA,6775.0
2022-08-13,GA,5829.0
2022-08-20,GA,5933.0
2022-08-27,GA,5080.0
2022-09-03,GA,5403.0
2022-09-10,GA,4066.0
2022-09-17,GA,5903.0
2022-09-24,GA,5104.0
2022-10-01,GA,4420.0
2022-10-08,GA,4401.0
2022-10-15,GA,3952.0
2022-10-22,GA,5253.0
2022-10-29,GA,5302.0
2022-11-05,GA,5720.0
2022-11-12,GA,3994.0
2022-11-19,GA,7711.0
2022-11-26,GA,3079.0
2022-12-03,GA,10885.0
2022-12-10,GA,6612.0
2022-12-17,GA,5852.0
2022-12-24,GA,4284.0
2022-12-31,GA,6218.0
2023-01-07,GA,14712.0
2023-01-14,GA,9889.0
2023-01-21,GA,5968.0
2023-01-28,GA,8038.0
2023-02-04,GA,6575.0
2023-02-11,GA,6510.0
2023-02-18,GA,5290.0
2023-02-25,GA,5072.0
2023-03-04,GA,5372.0
2023-03-11,GA,4410.0
2023-03-18,GA,5037.0
2020-02-29,HI,1049.0
2020-03-07,HI,1275.0
2020-03-14,HI,1589.0
2020-03-21,HI,8817.0
2020-03-28,HI,48596.0
2020-04-04,HI,53102.0
2020-04-11,HI,34717.0
2020-04-18,HI,26591.0
2020-04-25,HI,22496.0
2020-05-02,HI,15177.0
2020-05-09,HI,12329.0
2020-05-16,HI,10964.0
2020-05-23,HI,9140.0
2020-05-30,HI,7702.0
2020-06-06,HI,7338.0
2020-06-13,HI,7248.0
2020-06-20,HI,7178.0
2020-06-27,HI,8193.0
2020-07-04,HI,7648.0
2020-07-11,HI,7668.0
2020-07-18,HI,7581.0
2020-07-25,HI,5885.0
2020-08-01,HI,5049.0
2020-08-08,HI,5296.0
2020-08-15,HI,5493.0
2020-08-22,HI,5775.0
2020-08-29,HI,6748.0
2020-09-05,HI,7464.0
2020-09-12,HI,7307.0
2020-09-19,HI,6757.0
2020-09-26,HI,5682.0
2020-10-03,HI,5083.0
2020-10-10,HI,4873.0
2020-10-17,HI,5104.0
2020-10-24,HI,4906.0
2020-10-31,HI,4689.0
2020-11-07,HI,4245.0
2020-11-14,HI,4328.0
2020-11-21,HI,4229.0
2020-11-28,HI,3543.0
2020-12-05,HI,4272.0
2020-12-12,HI,4628.0
2020-12-19,HI,3974.0
2020-12-26,HI,3464.0
2021-01-02,HI,3984.0
2021-01-09,HI,5058.0
2021-01-16,HI,4502.0
2021-01-23,HI,3898.0
2021-01-30,HI,3809.0
2021-02-06,HI,3624.0
2021-02-13,HI,3875.0
2021-02-20,HI,2846.0
2021-02-27,HI,2669.0
2021-03-06,HI,2471.0
2021-03-13,HI,2663.0
2021-03-20,HI,3287.0
2021-03-27,HI,5598.0
2021-04-03,HI,4587.0
2021-04-10,HI,3939.0
2021-04-17,HI,3598.0
2021-04-24,HI,3205.0
2021-05-01,HI,2794.0
2021-05-08,HI,2777.0
2021-05-15,HI,2543.0
2021-05-22,HI,2391.0
2021-05-29,HI,2175.0
2021-06-05,HI,2020.0
2021-06-12,HI,2043.0
2021-06-19,HI,2215.0
2021-06-26,HI,1846.0
2021-07-03,HI,2318.0
2021-07-10,HI,2966.0
2021-07-17,HI,2738.0
2021-07-24,HI,2639.0
2021-07-31,HI,1945.0
2021-08-07,HI,2150.0
2021-08-14,HI,2093.0
2021-08-21,HI,2018.0
2021-08-28,HI,2206.0
2021-09-04,HI,2390.0
2021-09-11,HI,2051.0
2021-09-18,HI,3526.0
2021-09-25,HI,3986.0
2021-10-02,HI,2383.0
2021-10-09,HI,2261.0
2021-10-16,HI,1814.0
2021-10-23,HI,1863.0
2021-10-30,HI,1701.0
2021-11-06,HI,1654.0
2021-11-13,HI,1549.0
2021-11-20,HI,1544.0
2021-11-27,HI,1204.0
2021-12-04,HI,1851.0
2021-12-11,HI,1615.0
2021-12-18,HI,1858.0
2021-12-25,HI,1394.0
2022-01-01,HI,1769.0
2022-01-08,HI,2836.0
2022-01-15,HI,2223.0
2022-01-22,HI,1677.0
2022-01-29,HI,1541.0
2022-02-05,HI,1479.0
2022-02-12,HI,1474.0
2022-02-19,HI,1403.0
2022-02-26,HI,1060.0
2022-03-05,HI,1312.0
2022-03-12,HI,1203.0
2022-03-19,HI,1267.0
2022-03-26,HI,1154.0
2022-04-02,HI,1605.0
2022-04-09,HI,1385.0
2022-04-16,HI,1028.0
2022-04-23,HI,1143.0
2022-04-30,HI,1104.0
2022-05-07,HI,1262.0
2022-05-14,HI,1243.0
2022-05-21,HI,1164.0
2022-05-28,HI,1220.0
2022-06-04,HI,1285.0
2022-06-11,HI,1332.0
2022-06-18,HI,1336.0
2022-06-25,HI,1086.0
2022-07-02,HI,1200.0
2022-07-09,HI,1075.0
2022-07-16,HI,1240.0
2022-07-23,HI,1127.0
2022-07-30,HI,1271.0
2022-08-06,HI,1184.0
2022-08-13,HI,1041.0
2022-08-20,HI,931.0
2022-08-27,HI,1194.0
2022-09-03,HI,1097.0
2022-09-10,HI,1034.0
2022-09-17,HI,1055.0
2022-09-24,HI,948.0
2022-10-01,HI,937.0
2022-10-08,HI,1071.0
2022-10-15,HI,1263.0
2022-10-22,HI,1223.0
2022-10-29,HI,1041.0
2022-11-05,HI,1093.0
2022-11-12,HI,961.0
2022-11-19,HI,1154.0
2022-11-26,HI,794.0
2022-12-03,HI,1320.0
2022-12-10,HI,1090.0
2022-12-17,HI,985.0
2022-12-24,HI,1176.0
2022-12-31,HI,1400.0
2023-01-07,HI,1652.0
2023-01-14,HI,1285.0
2023-01-21,HI,889.0
2023-01-28,HI,1015.0
2023-02-04,HI,1074.0
2023-02-11,HI,1091.0
2023-02-18,HI,1023.0
2023-02-25,HI,1132.0
2023-03-04,HI,1427.0
2023-03-11,HI,1137.0
2023-03-18,HI,1031.0
2020-02-29,ID,998.0
2020-03-07,ID,938.0
2020-03-14,ID,1031.0
2020-03-21,ID,13586.0
2020-03-28,ID,32941.0
2020-04-04,ID,30904.0
2020-04-11,ID,18531.0
2020-04-18,ID,13023.0
2020-04-25,ID,8827.0
2020-05-02,ID,7495.0
2020-05-09,ID,5795.0
2020-05-16,ID,5800.0
2020-05-23,ID,4727.0
2020-05-30,ID,3646.0
2020-06-06,ID,3953.0
2020-06-13,ID,3631.0
2020-06-20,ID,4285.0
2020-06-27,ID,5417.0
2020-07-04,ID,4924.0
2020-07-11,ID,5458.0
2020-07-18,ID,5687.0
2020-07-25,ID,4703.0
2020-08-01,ID,3607.0
2020-08-08,ID,3250.0
2020-08-15,ID,3644.0
2020-08-22,ID,3794.0
2020-08-29,ID,3686.0
2020-09-05,ID,3804.0
2020-09-12,ID,3672.0
2020-09-19,ID,3437.0
2020-09-26,ID,2995.0
2020-10-03,ID,2955.0
2020-10-10,ID,3519.0
2020-10-17,ID,3293.0
2020-10-24,ID,3863.0
2020-10-31,ID,3919.0
2020-11-07,ID,5030.0
2020-11-14,ID,5060.0
2020-11-21,ID,4732.0
2020-11-28,ID,3991.0
2020-12-05,ID,5075.0
2020-12-12,ID,4083.0
2020-12-19,ID,3956.0
2020-12-26,ID,4226.0
2021-01-02,ID,4612.0
2021-01-09,ID,4685.0
2021-01-16,ID,3714.0
2021-01-23,ID,4289.0
2021-01-30,ID,4859.0
2021-02-06,ID,6457.0
2021-02-13,ID,11221.0
2021-02-20,ID,6110.0
2021-02-27,ID,5013.0
2021-03-06,ID,4198.0
2021-03-13,ID,3683.0
2021-03-20,ID,4047.0
2021-03-27,ID,5983.0
2021-04-03,ID,5223.0
2021-04-10,ID,6229.0
2021-04-17,ID,4484.0
2021-04-24,ID,3393.0
2021-05-01,ID,3392.0
2021-05-08,ID,2330.0
2021-05-15,ID,2024.0
2021-05-22,ID,1888.0
2021-05-29,ID,1655.0
2021-06-05,ID,1339.0
2021-06-12,ID,1369.0
2021-06-19,ID,1265.0
2021-06-26,ID,1203.0
2021-07-03,ID,1431.0
2021-07-10,ID,1504.0
2021-07-17,ID,1163.0
2021-07-24,ID,1057.0
2021-07-31,ID,936.0
2021-08-07,ID,1039.0
2021-08-14,ID,1033.0
2021-08-21,ID,980.0
2021-08-28,ID,866.0
2021-09-04,ID,867.0
2021-09-11,ID,805.0
2021-09-18,ID,854.0
2021-09-25,ID,818.0
2021-10-02,ID,831.0
2021-10-09,ID,949.0
2021-10-16,ID,819.0
2021-10-23,ID,922.0
2021-10-30,ID,1036.0
2021-11-06,ID,1120.0
2021-11-13,ID,1179.0
2021-11-20,ID,1329.0
2021-11-27,ID,1578.0
2021-12-04,ID,1663.0
2021-12-11,ID,1613.0
2021-12-18,ID,1858.0
2021-12-25,ID,1982.0
2022-01-01,ID,2434.0
2022-01-08,ID,2493.0
2022-01-15,ID,1615.0
2022-01-22,ID,1334.0
2022-01-29,ID,1325.0
2022-02-05,ID,1222.0
2022-02-12,ID,1048.0
2022-02-19,ID,955.0
